OrderID,OrderDate,ProductName,Hardness,Quantity,Color,Spec
2261,2011-02-18,Food-Grade Silicone Roller,56,107,Gray,21*32*547
2262,2011-02-18,Conveyor Silicone Belt,40,81,Yellow,40*60*888
2263,2011-02-19,Woodworking Infeed Roller,42,33,Pink,20*39*500
2264,2011-02-19,Arc Surface Laminating Roller,52,74,Gray,20*41*678
2265,2011-02-20,High-Viscosity Cleaning Roller,17,97,White,26*33*564
2266,2011-02-20,NBR Rubber Roller,39,157,Red,22*40*557
2267,2011-02-20,Woodworking Infeed Roller,35,126,Pink,21*26*698
2268,2011-02-20,Synthetic Rubber Dust Collection Roller,38,35,Dark Green,22*26*439
2269,2011-02-20,IIR Rubber Dust Collection Roller,32,68,Dark Blue,20*38*484
2270,2011-02-21,Textile Squeeze Roller,33,91,Gray,20*37*613
2271,2011-02-21,Static Dissipative Roller,35,77,Gray,22*42*775
2272,2011-02-22,High-Viscosity Cleaning Roller,16,158,Yellow,27*39*459
2273,2011-02-23,Custom Rubber Roller,26,103,Light Blue,30*40*672
2274,2011-02-23,Glass Polishing Roller,35,171,Dark Blue,26*27*452
2275,2011-02-25,Gravure Printing Roller,35,47,Pink,22*34*530
2276,2011-02-25,Manual Adhesive Roller,34,98,Light Blue,21*29*476
2277,2011-02-25,Flexo Printing Roller,38,132,White,26*30*855
2278,2011-02-26,Gravure Printing Roller,43,137,Black,29*31*479
2279,2011-02-27,VITON Heat Press Roller,53,19,Red,30*34*720
2280,2011-02-27,PCB Lamination Roller,68,24,Dark Blue,22*34*662
2281,2011-03-01,PU Coating Roller,66,54,Yellow,31*36*482
2282,2011-03-01,VITON Heat Press Roller,50,148,Light Blue,24*39*501
2283,2011-03-01,Anti-Static Silicone Roller,57,35,Navy,30*35*857
2284,2011-03-01,Flexo Printing Roller,41,32,Dark Green,27*34*582
2285,2011-03-02,Manual Adhesive Roller,40,160,Dark Blue,24*37*301
2286,2011-03-02,Steel Coil Tension Roller,72,182,Gray,21*37*502
2287,2011-03-04,Textile Squeeze Roller,37,71,Purple,19*29*648
2288,2011-03-04,Flexo Printing Roller,37,197,Black,28*40*561
2289,2011-03-04,Steel Coil Tension Roller,81,24,Gray,30*59*544
2290,2011-03-05,PCB Lamination Roller,66,50,Yellow,26*36*481
2291,2011-03-05,IIR Rubber Dust Collection Roller,30,26,Light Blue,23*27*479
2292,2011-03-06,Food-Grade Silicone Roller,55,57,Dark Green,25*38*547
2293,2011-03-06,PCB Lamination Roller,54,70,Dark Blue,26*39*686
2294,2011-03-06,Conveyor Silicone Belt,57,21,Orange,37*45*779
2295,2011-03-07,Custom Rubber Roller,24,73,Dark Green,34*45*639
2296,2011-03-08,PU Coating Roller,60,10,Yellow,26*49*755
2297,2011-03-08,Steel Coil Tension Roller,74,88,Dark Blue,21*50*428
2298,2011-03-08,Anti-Static Silicone Roller,54,164,Purple,27*36*427
2299,2011-03-08,Flexo Printing Roller,32,81,Black,24*35*515
2300,2011-03-10,Woodworking Infeed Roller,41,51,Yellow,25*30*533
2301,2011-03-10,Synthetic Rubber Dust Collection Roller,42,175,Red,19*34*686
2302,2011-03-12,Static Dissipative Roller,36,114,Red,20*37*648
2303,2011-03-12,Arc Surface Laminating Roller,50,23,White,20*30*677
2304,2011-03-13,Offset Printing Rubber Roller,25,128,Light Blue,21*38*671
2305,2011-03-14,Custom Rubber Roller,60,52,Dark Blue,30*50*653
2306,2011-03-14,Manual Adhesive Roller,28,14,Black,20*33*321
2307,2011-03-14,Steel Coil Tension Roller,81,37,Black,24*47*823
2308,2011-03-15,Offset Printing Rubber Roller,26,88,Purple,20*28*655
2309,2011-03-15,NBR Rubber Roller,38,65,Dark Blue,26*36*415
2310,2011-03-15,Steel Coil Tension Roller,74,70,White,22*50*598
2311,2011-03-16,Textile Squeeze Roller,43,16,Dark Green,20*31*477
2312,2011-03-18,Woodworking Infeed Roller,45,92,Red,22*39*586
2313,2011-03-18,Anti-Static Silicone Roller,55,41,Light Blue,24*35*554
2314,2011-03-18,Conveyor Silicone Belt,57,167,Black,40*46*753
2315,2011-03-19,Glass Polishing Roller,29,123,Orange,25*34*494
2316,2011-03-20,Synthetic Rubber Dust Collection Roller,36,140,Yellow,23*36*410
2317,2011-03-20,IIR Rubber Dust Collection Roller,31,53,Black,25*38*606
2318,2011-03-21,Anti-Static Silicone Roller,48,97,Yellow,27*32*645
2319,2011-03-22,Gravure Printing Roller,32,55,Black,30*38*718
2320,2011-03-22,Offset Printing Rubber Roller,20,7,White,21*27*546
2321,2011-03-23,Flexo Printing Roller,44,118,Purple,28*45*446
2322,2011-03-23,IIR Rubber Dust Collection Roller,40,103,Navy,24*30*546
2323,2011-03-24,Textile Squeeze Roller,38,137,Gray,25*31*400
2324,2011-03-26,Steel Coil Tension Roller,78,141,Gray,21*37*560
2325,2011-03-28,PCB Lamination Roller,52,122,Navy,29*39*560
2326,2011-03-29,Offset Printing Rubber Roller,32,143,Pink,21*30*514
2327,2011-03-29,PU Coating Roller,63,181,Dark Blue,21*49*688
2328,2011-03-30,Synthetic Rubber Dust Collection Roller,44,150,Yellow,19*26*556
2329,2011-03-30,VITON Heat Press Roller,59,198,Pink,23*36*659
2330,2011-03-31,Offset Printing Rubber Roller,38,63,Light Blue,25*32*626
2331,2011-03-31,Glass Polishing Roller,29,188,Yellow,25*27*621
2332,2011-03-31,VITON Heat Press Roller,57,185,Navy,30*33*413
2333,2011-04-01,Gravure Printing Roller,38,113,Red,25*43*501
2334,2011-04-01,VITON Heat Press Roller,53,132,Gray,32*35*511
2335,2011-04-01,Custom Rubber Roller,63,112,Navy,34*50*690
2336,2011-04-03,High-Viscosity Cleaning Roller,23,196,Orange,27*37*600
2337,2011-04-03,Arc Surface Laminating Roller,51,135,Black,24*35*625
2338,2011-04-03,Flexo Printing Roller,45,98,Dark Blue,24*39*412
2339,2011-04-03,Conveyor Silicone Belt,55,153,Purple,31*46*679
2340,2011-04-04,Glass Polishing Roller,26,115,Pink,26*36*476
2341,2011-04-04,Custom Rubber Roller,46,9,Red,27*46*454
2342,2011-04-05,Steel Coil Tension Roller,75,90,Purple,31*59*872
2343,2011-04-05,High-Viscosity Cleaning Roller,17,110,Gray,25*37*406
2344,2011-04-06,Arc Surface Laminating Roller,43,197,Red,23*37*639
2345,2011-04-07,Food-Grade Silicone Roller,55,128,White,21*31*548
2346,2011-04-07,Custom Rubber Roller,32,96,Red,30*46*779
2347,2011-04-09,Anti-Static Silicone Roller,51,90,Dark Green,27*49*563
2348,2011-04-09,Conveyor Silicone Belt,49,24,Dark Green,36*60*746
2349,2011-04-10,Woodworking Infeed Roller,40,44,Dark Green,20*40*432
2350,2011-04-11,NBR Rubber Roller,43,75,Black,27*39*614
2351,2011-04-11,Custom Rubber Roller,69,67,Dark Blue,28*41*830
2352,2011-04-12,Anti-Static Silicone Roller,46,179,Red,23*36*697
2353,2011-04-13,Synthetic Rubber Dust Collection Roller,41,148,Yellow,23*33*799
2354,2011-04-13,IIR Rubber Dust Collection Roller,30,83,Purple,21*28*666
2355,2011-04-14,Anti-Static Silicone Roller,51,150,Red,24*43*783
2356,2011-04-14,Synthetic Rubber Dust Collection Roller,43,76,Red,24*39*453
2357,2011-04-14,PCB Lamination Roller,62,116,Gray,29*34*704
2358,2011-04-14,Gravure Printing Roller,29,134,Orange,27*44*485
2359,2011-04-14,Manual Adhesive Roller,29,125,Light Blue,21*38*462
2360,2011-04-14,Flexo Printing Roller,35,126,Navy,26*29*648
2361,2011-04-15,Woodworking Infeed Roller,39,111,Purple,22*30*460
2362,2011-04-15,Textile Squeeze Roller,31,135,Black,20*28*572
2363,2011-04-16,VITON Heat Press Roller,67,175,Gray,23*38*443
2364,2011-04-16,Offset Printing Rubber Roller,20,51,Pink,23*33*697
2365,2011-04-16,Static Dissipative Roller,41,89,Orange,26*43*470
2366,2011-04-18,IIR Rubber Dust Collection Roller,40,137,Yellow,24*36*492
2367,2011-04-18,Arc Surface Laminating Roller,47,192,Black,27*36*500
2368,2011-04-19,Custom Rubber Roller,47,151,Yellow,34*50*807
2369,2011-04-19,Anti-Static Silicone Roller,51,119,Red,30*31*488
2370,2011-04-20,PU Coating Roller,62,93,Dark Green,28*53*420
2371,2011-04-20,Glass Polishing Roller,26,18,Gray,22*27*422
2372,2011-04-20,Custom Rubber Roller,57,146,Red,31*43*537
2373,2011-04-20,Woodworking Infeed Roller,42,14,White,22*37*585
2374,2011-04-20,NBR Rubber Roller,40,6,Navy,20*42*436
2375,2011-04-22,Offset Printing Rubber Roller,26,155,Yellow,23*38*453
2376,2011-04-22,Textile Squeeze Roller,36,13,Light Blue,23*32*598
2377,2011-04-24,NBR Rubber Roller,45,199,Dark Blue,23*44*672
2378,2011-04-25,High-Viscosity Cleaning Roller,23,192,Black,25*32*539
2379,2011-04-25,Anti-Static Silicone Roller,49,42,White,24*44*867
2380,2011-04-25,Textile Squeeze Roller,41,181,Light Blue,25*36*577
2381,2011-04-26,Arc Surface Laminating Roller,48,131,Dark Green,21*36*531
2382,2011-04-26,Offset Printing Rubber Roller,40,49,Yellow,20*36*411
2383,2011-04-28,Custom Rubber Roller,21,129,Purple,33*45*656
2384,2011-04-29,Food-Grade Silicone Roller,58,84,Yellow,24*38*443
2385,2011-05-01,PCB Lamination Roller,61,52,White,21*34*494
2386,2011-05-02,IIR Rubber Dust Collection Roller,31,89,Dark Blue,23*33*565
2387,2011-05-02,Steel Coil Tension Roller,72,13,Dark Blue,27*49*548
2388,2011-05-02,Steel Coil Tension Roller,88,106,Light Blue,27*53*565
2389,2011-05-03,Offset Printing Rubber Roller,24,118,Light Blue,20*30*620
2390,2011-05-05,Anti-Static Silicone Roller,50,98,White,24*35*843
2391,2011-05-06,Food-Grade Silicone Roller,49,175,Light Blue,22*26*432
2392,2011-05-06,Woodworking Infeed Roller,47,137,Gray,23*33*500
2393,2011-05-07,Offset Printing Rubber Roller,39,26,Dark Blue,24*37*600
2394,2011-05-07,Static Dissipative Roller,49,44,Red,26*40*463
2395,2011-05-07,Anti-Static Silicone Roller,41,92,Black,26*35*543
2396,2011-05-08,Glass Polishing Roller,28,64,Navy,25*29*417
2397,2011-05-08,Synthetic Rubber Dust Collection Roller,40,172,Purple,24*33*797
2398,2011-05-08,Glass Polishing Roller,26,129,Navy,26*31*401
2399,2011-05-10,PCB Lamination Roller,64,14,Dark Blue,21*50*663
2400,2011-05-11,IIR Rubber Dust Collection Roller,30,127,Light Blue,20*28*529
2401,2011-05-11,PU Coating Roller,62,105,Light Blue,33*48*847
2402,2011-05-12,Static Dissipative Roller,37,46,Red,21*44*732
2403,2011-05-12,Textile Squeeze Roller,40,81,Navy,18*26*671
2404,2011-05-12,PU Coating Roller,60,190,Yellow,31*52*741
2405,2011-05-14,Textile Squeeze Roller,48,22,Orange,24*37*531
2406,2011-05-14,Arc Surface Laminating Roller,55,65,Black,27*42*529
2407,2011-05-14,NBR Rubber Roller,38,9,Gray,28*45*628
2408,2011-05-14,Anti-Static Silicone Roller,46,152,Black,22*37*672
2409,2011-05-14,Food-Grade Silicone Roller,58,102,Black,21*26*509
2410,2011-05-14,PCB Lamination Roller,67,169,Navy,25*34*751
2411,2011-05-15,Conveyor Silicone Belt,57,102,Pink,36*52*708
2412,2011-05-15,IIR Rubber Dust Collection Roller,37,10,Black,23*37*520
2413,2011-05-15,PU Coating Roller,67,80,Yellow,22*42*411
2414,2011-05-15,Textile Squeeze Roller,30,156,Black,23*32*495
2415,2011-05-17,NBR Rubber Roller,43,68,White,24*32*545
2416,2011-05-17,Arc Surface Laminating Roller,38,62,Yellow,26*33*535
2417,2011-05-17,Synthetic Rubber Dust Collection Roller,39,150,Dark Green,23*28*678
2418,2011-05-17,Offset Printing Rubber Roller,25,175,White,21*39*661
2419,2011-05-19,Anti-Static Silicone Roller,47,35,Red,28*42*814
2420,2011-05-20,Arc Surface Laminating Roller,44,96,White,20*30*591
2421,2011-05-20,Static Dissipative Roller,38,97,Black,20*31*523
2422,2011-05-20,Flexo Printing Roller,50,179,Purple,23*40*830
2423,2011-05-21,Arc Surface Laminating Roller,50,185,Purple,22*38*755
2424,2011-05-22,Synthetic Rubber Dust Collection Roller,43,124,White,22*31*614
2425,2011-05-25,Arc Surface Laminating Roller,52,40,Dark Blue,20*31*706
2426,2011-05-26,Food-Grade Silicone Roller,44,181,Orange,20*30*591
2427,2011-05-27,Glass Polishing Roller,30,193,Pink,25*28*581
2428,2011-05-27,PCB Lamination Roller,68,171,Yellow,26*50*625
2429,2011-05-27,Gravure Printing Roller,39,152,Purple,23*36*865
2430,2011-05-27,VITON Heat Press Roller,52,95,White,24*35*629
2431,2011-05-27,Offset Printing Rubber Roller,34,166,Dark Blue,22*34*525
2432,2011-05-28,Custom Rubber Roller,41,6,White,35*36*836
2433,2011-05-29,Synthetic Rubber Dust Collection Roller,38,23,Pink,22*28*410
2434,2011-05-30,Woodworking Infeed Roller,41,164,Black,20*36*444
2435,2011-05-30,Textile Squeeze Roller,40,135,Dark Green,21*26*641
2436,2011-05-31,IIR Rubber Dust Collection Roller,39,13,White,24*31*546
2437,2011-05-31,PU Coating Roller,66,79,Yellow,31*48*426
2438,2011-06-01,Arc Surface Laminating Roller,48,85,Gray,25*31*545
2439,2011-06-02,Synthetic Rubber Dust Collection Roller,39,97,Red,21*38*594
2440,2011-06-02,Offset Printing Rubber Roller,39,70,Black,20*30*681
2441,2011-06-03,Woodworking Infeed Roller,49,148,Purple,22*33*538
2442,2011-06-03,Glass Polishing Roller,28,80,Red,22*27*516
2443,2011-06-04,Woodworking Infeed Roller,41,106,Gray,25*30*635
2444,2011-06-04,PU Coating Roller,70,185,Orange,32*36*853
2445,2011-06-06,Arc Surface Laminating Roller,45,148,Pink,27*39*644
2446,2011-06-06,Manual Adhesive Roller,30,113,Pink,20*35*600
2447,2011-06-07,Arc Surface Laminating Roller,43,107,Black,22*34*688
2448,2011-06-07,PCB Lamination Roller,65,168,Gray,23*46*413
2449,2011-06-08,Steel Coil Tension Roller,85,16,Dark Blue,22*47*691
2450,2011-06-08,Manual Adhesive Roller,40,190,Dark Blue,20*38*528
2451,2011-06-09,High-Viscosity Cleaning Roller,15,116,Light Blue,25*35*582
2452,2011-06-09,NBR Rubber Roller,46,198,Yellow,29*36*685
2453,2011-06-09,Manual Adhesive Roller,39,170,Pink,25*33*554
2454,2011-06-10,Custom Rubber Roller,30,131,White,27*44*601
2455,2011-06-10,Synthetic Rubber Dust Collection Roller,38,139,Gray,25*27*400
2456,2011-06-10,Glass Polishing Roller,25,175,Gray,21*28*467
2457,2011-06-11,IIR Rubber Dust Collection Roller,37,187,Navy,21*26*419
2458,2011-06-11,Synthetic Rubber Dust Collection Roller,36,94,Navy,25*37*427
2459,2011-06-12,Synthetic Rubber Dust Collection Roller,44,191,Black,21*36*706
2460,2011-06-13,PU Coating Roller,61,68,White,24*46*521
2461,2011-06-13,Conveyor Silicone Belt,59,145,Light Blue,37*54*623
2462,2011-06-14,Textile Squeeze Roller,50,104,Black,19*29*471
2463,2011-06-16,Offset Printing Rubber Roller,22,180,Black,23*27*588
2464,2011-06-17,Gravure Printing Roller,34,165,Red,24*41*639
2465,2011-06-17,Woodworking Infeed Roller,45,31,Yellow,21*26*472
2466,2011-06-17,IIR Rubber Dust Collection Roller,32,120,White,25*36*566
2467,2011-06-18,Flexo Printing Roller,47,23,Red,25*31*730
2468,2011-06-18,PU Coating Roller,61,109,Purple,21*38*447
2469,2011-06-19,Synthetic Rubber Dust Collection Roller,43,96,Navy,25*26*708
2470,2011-06-19,Steel Coil Tension Roller,73,64,Yellow,35*48*579
2471,2011-06-21,Textile Squeeze Roller,34,198,Light Blue,20*37*666
2472,2011-06-22,VITON Heat Press Roller,52,172,Yellow,32*39*716
2473,2011-06-22,Custom Rubber Roller,66,44,Orange,28*37*634
2474,2011-06-22,Synthetic Rubber Dust Collection Roller,38,36,Gray,23*29*421
2475,2011-06-23,Synthetic Rubber Dust Collection Roller,35,178,Light Blue,18*40*574
2476,2011-06-24,Manual Adhesive Roller,36,87,Navy,23*38*511
2477,2011-06-24,Food-Grade Silicone Roller,40,14,Orange,22*40*546
2478,2011-06-24,PCB Lamination Roller,66,165,Dark Green,23*43*579
2479,2011-06-25,Woodworking Infeed Roller,46,168,Light Blue,23*33*594
2480,2011-06-25,VITON Heat Press Roller,57,63,Black,29*34*430
2481,2011-06-27,Textile Squeeze Roller,34,51,Yellow,25*28*650
2482,2011-06-27,Offset Printing Rubber Roller,28,47,Black,24*27*535
2483,2011-06-28,Flexo Printing Roller,31,28,Black,23*43*528
2484,2011-06-28,Glass Polishing Roller,33,168,Pink,25*27*462
2485,2011-06-29,High-Viscosity Cleaning Roller,16,62,Orange,27*29*512
2486,2011-07-02,High-Viscosity Cleaning Roller,29,118,Orange,28*31*489
2487,2011-07-02,Gravure Printing Roller,31,126,Yellow,26*32*613
2488,2011-07-02,Offset Printing Rubber Roller,29,151,Purple,25*26*674
2489,2011-07-02,Manual Adhesive Roller,40,87,Yellow,22*35*377
2490,2011-07-03,Offset Printing Rubber Roller,35,195,Navy,24*29*688
2491,2011-07-03,Gravure Printing Roller,41,23,Pink,25*44*833
2492,2011-07-04,Offset Printing Rubber Roller,37,20,Orange,21*39*649
2493,2011-07-04,Food-Grade Silicone Roller,52,44,Yellow,22*27*449
2494,2011-07-04,Food-Grade Silicone Roller,53,188,Dark Blue,24*37*482
2495,2011-07-05,Woodworking Infeed Roller,44,146,Navy,24*36*689
2496,2011-07-05,IIR Rubber Dust Collection Roller,33,168,White,24*37*561
2497,2011-07-06,Flexo Printing Roller,44,152,Black,25*45*572
2498,2011-07-06,PCB Lamination Roller,67,96,Orange,31*41*607
2499,2011-07-07,Steel Coil Tension Roller,84,154,Purple,24*38*595
2500,2011-07-07,Anti-Static Silicone Roller,55,18,Dark Green,27*37*755
2501,2011-07-07,High-Viscosity Cleaning Roller,26,96,Gray,28*33*467
2502,2011-07-10,Textile Squeeze Roller,49,23,White,19*36*560
2503,2011-07-10,Offset Printing Rubber Roller,25,188,Gray,22*31*512
2504,2011-07-11,Offset Printing Rubber Roller,23,128,Purple,23*26*439
2505,2011-07-11,Conveyor Silicone Belt,40,187,Dark Green,36*44*725
2506,2011-07-13,Glass Polishing Roller,27,24,Gray,23*30*587
2507,2011-07-14,High-Viscosity Cleaning Roller,16,175,Yellow,26*34*411
2508,2011-07-15,Flexo Printing Roller,36,119,Dark Blue,24*40*509
2509,2011-07-16,Textile Squeeze Roller,39,181,Black,24*35*656
2510,2011-07-16,Woodworking Infeed Roller,44,135,Black,21*28*429
2511,2011-07-17,Glass Polishing Roller,33,154,White,23*27*484
2512,2011-07-17,PU Coating Roller,70,13,Light Blue,26*48*781
2513,2011-07-18,Gravure Printing Roller,39,52,Purple,20*40*777
2514,2011-07-18,Food-Grade Silicone Roller,46,76,Dark Green,25*27*416
2515,2011-07-19,IIR Rubber Dust Collection Roller,31,78,Dark Blue,22*40*520
2516,2011-07-19,Custom Rubber Roller,39,135,Dark Green,27*46*799
2517,2011-07-20,IIR Rubber Dust Collection Roller,34,86,White,20*27*601
2518,2011-07-20,Arc Surface Laminating Roller,46,55,Black,23*28*700
2519,2011-07-20,IIR Rubber Dust Collection Roller,40,97,Orange,20*26*583
2520,2011-07-21,Arc Surface Laminating Roller,39,11,Black,21*43*601
2521,2011-07-21,Custom Rubber Roller,53,47,Light Blue,26*47*876
2522,2011-07-22,PU Coating Roller,61,40,Light Blue,26*54*484
2523,2011-07-23,Custom Rubber Roller,26,76,White,34*50*592
2524,2011-07-23,Offset Printing Rubber Roller,34,95,Red,25*32*476
2525,2011-07-24,Textile Squeeze Roller,45,133,Orange,24*36*457
2526,2011-07-25,Textile Squeeze Roller,35,107,Navy,18*33*495
2527,2011-07-25,Textile Squeeze Roller,34,19,Purple,25*37*497
2528,2011-07-25,Textile Squeeze Roller,47,28,Dark Green,19*28*488
2529,2011-07-25,IIR Rubber Dust Collection Roller,30,145,Light Blue,21*40*595
2530,2011-07-25,NBR Rubber Roller,39,194,Navy,20*35*700
2531,2011-07-27,Flexo Printing Roller,47,151,Yellow,22*35*886
2532,2011-07-29,Gravure Printing Roller,31,158,Light Blue,27*32*530
2533,2011-08-01,Glass Polishing Roller,29,40,White,21*30*573
2534,2011-08-02,Static Dissipative Roller,51,186,Purple,28*42*686
2535,2011-08-03,PCB Lamination Roller,63,164,Dark Green,31*45*527
2536,2011-08-04,Conveyor Silicone Belt,47,121,Purple,39*43*685
2537,2011-08-04,Steel Coil Tension Roller,76,144,Pink,29*49*598
2538,2011-08-05,Anti-Static Silicone Roller,57,54,Dark Blue,24*46*811
2539,2011-08-06,PCB Lamination Roller,62,177,Purple,20*36*758
2540,2011-08-06,PCB Lamination Roller,70,193,Gray,30*50*723
2541,2011-08-06,Custom Rubber Roller,62,119,Light Blue,29*48*612
2542,2011-08-07,Anti-Static Silicone Roller,53,85,Navy,27*47*877
2543,2011-08-08,Textile Squeeze Roller,34,124,White,19*33*503
2544,2011-08-09,VITON Heat Press Roller,68,108,Gray,21*39*721
2545,2011-08-10,Glass Polishing Roller,33,22,Yellow,20*29*579
2546,2011-08-11,Gravure Printing Roller,39,172,Orange,29*32*496
2547,2011-08-11,Arc Surface Laminating Roller,45,29,Purple,21*34*611
2548,2011-08-12,Offset Printing Rubber Roller,37,139,Purple,21*34*646
2549,2011-08-12,PU Coating Roller,70,96,White,23*52*769
2550,2011-08-12,Glass Polishing Roller,33,131,Purple,21*36*538
2551,2011-08-13,NBR Rubber Roller,35,185,Black,29*40*689
2552,2011-08-13,High-Viscosity Cleaning Roller,22,123,Light Blue,25*35*431
2553,2011-08-14,Synthetic Rubber Dust Collection Roller,38,40,Purple,24*35*660
2554,2011-08-14,Static Dissipative Roller,49,52,Red,22*42*596
2555,2011-08-16,Steel Coil Tension Roller,80,113,Yellow,34*58*483
2556,2011-08-17,Food-Grade Silicone Roller,58,147,Black,23*30*402
2557,2011-08-18,Offset Printing Rubber Roller,37,57,White,25*27*582
2558,2011-08-18,High-Viscosity Cleaning Roller,21,98,Purple,26*33*526
2559,2011-08-18,Anti-Static Silicone Roller,46,123,Orange,26*38*405
2560,2011-08-19,IIR Rubber Dust Collection Roller,34,142,Dark Green,22*27*544
2561,2011-08-20,Textile Squeeze Roller,35,182,White,23*33*580
2562,2011-08-20,Custom Rubber Roller,56,181,Dark Blue,31*40*665
2563,2011-08-21,Offset Printing Rubber Roller,20,84,Pink,23*28*676
